FeederLogID,LineID,OrderID,FeederSlotNo,ComponentPartNumber,ReelLotNo,LoadedTimestamp,ComponentsLoadedQty,ComponentsConsumedQty,ComponentsRemainingQty,LoadedByOperatorID
FLOG-002439,LINE-B,ORD-1405-0223,13,DIO-SS14,LOT-411474,1405/02/14 13:55:00,4000,94,3906,EMP-008
FLOG-002440,LINE-B,ORD-1405-0224,51,CAP-0603-4.7uF,LOT-367394,1405/02/17 12:22:00,4000,328,3672,EMP-007
FLOG-002441,LINE-B,ORD-1405-0224,13,RES-0201-10K,LOT-493320,1405/02/17 12:22:00,5000,325,4675,EMP-007
FLOG-002442,LINE-B,ORD-1405-0224,47,IC-SOIC-MCU-STM32F1,LOT-731263,1405/02/17 12:22:00,2500,323,2177,EMP-007
FLOG-002443,LINE-B,ORD-1405-0224,24,CAP-0603-100nF,LOT-740530,1405/02/17 12:22:00,10000,323,9677,EMP-007
FLOG-002444,LINE-B,ORD-1405-0224,12,CAP-0603-100nF,LOT-736431,1405/02/17 12:22:00,4000,368,3632,EMP-007
FLOG-002445,LINE-B,ORD-1405-0224,31,RES-0402-4K7,LOT-993754,1405/02/17 12:22:00,5000,368,4632,EMP-007
FLOG-002446,LINE-B,ORD-1405-0224,27,CAP-0603-22pF,LOT-304652,1405/02/17 12:22:00,2500,351,2149,EMP-007
FLOG-002447,LINE-B,ORD-1405-0224,32,CAP-0603-4.7uF,LOT-924038,1405/02/17 12:22:00,5000,330,4670,EMP-007
FLOG-002448,LINE-B,ORD-1405-0224,37,RES-0402-1K,LOT-235994,1405/02/17 12:22:00,10000,355,9645,EMP-007
FLOG-002449,LINE-B,ORD-1405-0224,9,IC-SOIC-EEPROM-24C02,LOT-511225,1405/02/17 12:22:00,4000,332,3668,EMP-007
FLOG-002450,LINE-B,ORD-1405-0224,56,IC-SOIC-MCU-STM32F1,LOT-413584,1405/02/17 12:22:00,4000,339,3661,EMP-007
FLOG-002451,LINE-B,ORD-1405-0224,54,RES-0402-22R,LOT-456164,1405/02/17 12:22:00,5000,365,4635,EMP-007
FLOG-002452,LINE-B,ORD-1405-0224,30,RES-0402-10K,LOT-414521,1405/02/17 12:22:00,2500,347,2153,EMP-007
FLOG-002453,LINE-B,ORD-1405-0224,52,CAP-0603-1uF,LOT-371292,1405/02/17 12:22:00,10000,321,9679,EMP-007
FLOG-002454,LINE-B,ORD-1405-0224,49,RES-0402-100K,LOT-837016,1405/02/17 12:22:00,10000,341,9659,EMP-007
FLOG-002455,LINE-B,ORD-1405-0225,3,RES-0402-330R,LOT-385881,1405/02/15 14:08:00,10000,114,9886,EMP-009
FLOG-002456,LINE-B,ORD-1405-0225,48,CAP-0603-22pF,LOT-499148,1405/02/15 14:08:00,5000,117,4883,EMP-009
FLOG-002457,LINE-B,ORD-1405-0225,20,RES-0402-10K,LOT-982733,1405/02/15 14:08:00,2500,129,2371,EMP-009
FLOG-002458,LINE-B,ORD-1405-0225,53,CAP-0603-4.7uF,LOT-773340,1405/02/15 14:08:00,4000,119,3881,EMP-009
FLOG-002459,LINE-B,ORD-1405-0225,33,CAP-0603-22pF,LOT-838985,1405/02/15 14:08:00,5000,127,4873,EMP-009
FLOG-002460,LINE-B,ORD-1405-0225,1,RES-0402-10R,LOT-546544,1405/02/15 14:08:00,5000,119,4881,EMP-009
FLOG-002461,LINE-B,ORD-1405-0225,43,RES-0201-100K,LOT-299647,1405/02/15 14:08:00,5000,128,4872,EMP-009
FLOG-002462,LINE-A,ORD-1405-0226,12,IC-SOIC-TXRX-RS485,LOT-503975,1405/02/16 07:05:00,2500,143,2357,EMP-004
FLOG-002463,LINE-A,ORD-1405-0226,35,DIO-1N4148,LOT-547122,1405/02/16 07:05:00,5000,140,4860,EMP-004
FLOG-002464,LINE-A,ORD-1405-0226,41,RES-0402-100K,LOT-476102,1405/02/16 07:05:00,10000,134,9866,EMP-004
FLOG-002465,LINE-A,ORD-1405-0226,31,RES-0402-4K7,LOT-931681,1405/02/16 07:05:00,5000,141,4859,EMP-004
FLOG-002466,LINE-A,ORD-1405-0226,40,RES-0402-100K,LOT-299249,1405/02/16 07:05:00,4000,142,3858,EMP-004
FLOG-002467,LINE-A,ORD-1405-0226,33,RES-0201-10K,LOT-394547,1405/02/16 07:05:00,4000,140,3860,EMP-004
FLOG-002468,LINE-A,ORD-1405-0226,11,IC-SOIC-TXRX-RS485,LOT-453415,1405/02/16 07:05:00,5000,150,4850,EMP-004
FLOG-002469,LINE-A,ORD-1405-0226,4,RES-0402-100K,LOT-842488,1405/02/16 07:05:00,2500,140,2360,EMP-004
FLOG-002470,LINE-A,ORD-1405-0226,20,RES-0201-1K,LOT-316451,1405/02/16 07:05:00,2500,149,2351,EMP-004
FLOG-002471,LINE-A,ORD-1405-0226,28,IC-SOIC-EEPROM-24C02,LOT-372841,1405/02/16 07:05:00,10000,139,9861,EMP-004
FLOG-002472,LINE-A,ORD-1405-0226,53,IC-SOIC-PMIC-BUCK1A,LOT-278145,1405/02/16 07:05:00,2500,139,2361,EMP-004
FLOG-002473,LINE-A,ORD-1405-0226,54,RES-0201-1K,LOT-396602,1405/02/16 07:05:00,10000,150,9850,EMP-004
FLOG-002474,LINE-A,ORD-1405-0226,51,CONN-HDR-4P,LOT-788715,1405/02/16 07:05:00,2500,152,2348,EMP-004
FLOG-002475,LINE-A,ORD-1405-0227,20,IC-SOIC-EEPROM-24C02,LOT-782296,1405/02/16 11:55:00,5000,44,4956,EMP-003
FLOG-002476,LINE-A,ORD-1405-0227,41,CAP-0603-100nF,LOT-105332,1405/02/16 11:55:00,5000,44,4956,EMP-003
FLOG-002477,LINE-A,ORD-1405-0227,50,IC-SOIC-TXRX-RS485,LOT-414053,1405/02/16 11:55:00,4000,45,3955,EMP-003
FLOG-002478,LINE-A,ORD-1405-0227,36,RES-0402-330R,LOT-520097,1405/02/16 11:55:00,10000,45,9955,EMP-003
FLOG-002479,LINE-A,ORD-1405-0227,40,RES-0402-4K7,LOT-374588,1405/02/16 11:55:00,5000,43,4957,EMP-003
FLOG-002480,LINE-A,ORD-1405-0227,2,IC-SOIC-OPAMP-DUAL,LOT-210468,1405/02/16 11:55:00,5000,47,4953,EMP-003
FLOG-002481,LINE-A,ORD-1405-0227,19,IC-SOIC-PMIC-BUCK1A,LOT-334080,1405/02/16 11:55:00,5000,46,4954,EMP-003
FLOG-002482,LINE-A,ORD-1405-0227,35,RES-0402-100K,LOT-381343,1405/02/16 11:55:00,4000,44,3956,EMP-003
FLOG-002483,LINE-A,ORD-1405-0227,38,RES-0201-100K,LOT-100477,1405/02/16 11:55:00,5000,46,4954,EMP-003
FLOG-002484,LINE-A,ORD-1405-0227,31,RES-0201-1K,LOT-219237,1405/02/16 11:55:00,10000,45,9955,EMP-003
FLOG-002485,LINE-A,ORD-1405-0227,11,RES-0402-4K7,LOT-151665,1405/02/16 11:55:00,2500,47,2453,EMP-003
FLOG-002486,LINE-A,ORD-1405-0227,46,RES-0402-4K7,LOT-129544,1405/02/16 11:55:00,4000,46,3954,EMP-003
FLOG-002487,LINE-A,ORD-1405-0227,58,IC-SOIC-MCU-STM32F1,LOT-931256,1405/02/16 11:55:00,4000,47,3953,EMP-003
FLOG-002488,LINE-A,ORD-1405-0227,32,RES-0402-4K7,LOT-768663,1405/02/16 11:55:00,5000,45,4955,EMP-003
FLOG-002489,LINE-A,ORD-1405-0227,45,IC-BGA-FPGA-XC7,LOT-731386,1405/02/16 11:55:00,4000,48,3952,EMP-003
FLOG-002490,LINE-A,ORD-1405-0227,18,RES-0402-1K,LOT-191544,1405/02/16 11:55:00,10000,46,9954,EMP-003
FLOG-002491,LINE-A,ORD-1405-0227,28,CONN-HDR-2P,LOT-316773,1405/02/16 11:55:00,2500,45,2455,EMP-003
FLOG-002492,LINE-A,ORD-1405-0228,13,IC-SOIC-MCU-STM32F1,LOT-373191,1405/02/19 07:00:00,5000,104,4896,EMP-003
FLOG-002493,LINE-A,ORD-1405-0228,46,CAP-0201-10pF,LOT-833359,1405/02/19 07:00:00,5000,106,4894,EMP-003
FLOG-002494,LINE-A,ORD-1405-0228,35,DIO-SS14,LOT-552130,1405/02/19 07:00:00,2500,111,2389,EMP-003
FLOG-002495,LINE-A,ORD-1405-0228,32,RES-0201-10K,LOT-533778,1405/02/19 07:00:00,4000,106,3894,EMP-003
FLOG-002496,LINE-A,ORD-1405-0228,58,RES-0201-10K,LOT-742598,1405/02/19 07:00:00,10000,106,9894,EMP-003
FLOG-002497,LINE-A,ORD-1405-0228,39,RES-0201-100K,LOT-165444,1405/02/19 07:00:00,2500,113,2387,EMP-003
FLOG-002498,LINE-A,ORD-1405-0228,43,CONN-HDR-4P,LOT-769345,1405/02/19 07:00:00,2500,101,2399,EMP-003
FLOG-002499,LINE-A,ORD-1405-0229,59,RES-0201-10K,LOT-474001,1405/02/17 10:00:00,10000,57,9943,EMP-005
FLOG-002500,LINE-A,ORD-1405-0229,45,RES-0201-10K,LOT-490711,1405/02/17 10:00:00,4000,54,3946,EMP-005
FLOG-002501,LINE-A,ORD-1405-0229,34,RES-0402-330R,LOT-518659,1405/02/17 10:00:00,5000,56,4944,EMP-005
FLOG-002502,LINE-A,ORD-1405-0229,8,IC-SOIC-MCU-ATMEGA328,LOT-417698,1405/02/17 10:00:00,5000,57,4943,EMP-005
FLOG-002503,LINE-A,ORD-1405-0229,16,CAP-0201-10pF,LOT-576535,1405/02/17 10:00:00,10000,55,9945,EMP-005
FLOG-002504,LINE-A,ORD-1405-0229,5,CAP-0603-1uF,LOT-183274,1405/02/17 10:00:00,4000,59,3941,EMP-005
FLOG-002505,LINE-A,ORD-1405-0229,31,CAP-0603-10uF,LOT-751413,1405/02/17 10:00:00,2500,58,2442,EMP-005
FLOG-002506,LINE-A,ORD-1405-0229,2,CAP-0603-1uF,LOT-941145,1405/02/17 10:00:00,2500,55,2445,EMP-005
FLOG-002507,LINE-A,ORD-1405-0229,56,RES-0402-4K7,LOT-494304,1405/02/17 10:00:00,4000,55,3945,EMP-005
FLOG-002508,LINE-A,ORD-1405-0229,48,RES-0201-10K,LOT-683077,1405/02/17 10:00:00,2500,61,2439,EMP-005
FLOG-002509,LINE-A,ORD-1405-0229,35,IC-SOIC-EEPROM-24C02,LOT-281107,1405/02/17 10:00:00,2500,56,2444,EMP-005
FLOG-002510,LINE-A,ORD-1405-0229,27,IC-SOIC-EEPROM-24C02,LOT-140034,1405/02/17 10:00:00,5000,60,4940,EMP-005
FLOG-002511,LINE-A,ORD-1405-0229,29,CONN-HDR-4P,LOT-927264,1405/02/17 10:00:00,2500,60,2440,EMP-005
FLOG-002512,LINE-B,ORD-1405-0230,23,CAP-0201-100nF,LOT-700777,1405/02/19 09:26:00,10000,7,9993,EMP-010
FLOG-002513,LINE-B,ORD-1405-0230,4,RES-0402-100R,LOT-514389,1405/02/19 09:26:00,10000,7,9993,EMP-010
FLOG-002514,LINE-B,ORD-1405-0230,30,RES-0402-330R,LOT-602203,1405/02/19 09:26:00,2500,8,2492,EMP-010
FLOG-002515,LINE-B,ORD-1405-0230,41,IC-SOIC-MCU-STM32F1,LOT-622376,1405/02/19 09:26:00,10000,7,9993,EMP-010
FLOG-002516,LINE-B,ORD-1405-0230,16,IC-SOIC-PMIC-BUCK1A,LOT-699831,1405/02/19 09:26:00,5000,7,4993,EMP-010
FLOG-002517,LINE-B,ORD-1405-0230,37,RES-0201-10K,LOT-953694,1405/02/19 09:26:00,5000,7,4993,EMP-010
FLOG-002518,LINE-B,ORD-1405-0230,11,RES-0201-47K,LOT-238518,1405/02/19 09:26:00,5000,7,4993,EMP-010
FLOG-002519,LINE-B,ORD-1405-0230,17,CAP-0603-1uF,LOT-908894,1405/02/19 09:26:00,5000,7,4993,EMP-010
FLOG-002520,LINE-B,ORD-1405-0230,45,CONN-USB-C,LOT-632933,1405/02/19 09:26:00,10000,7,9993,EMP-010
FLOG-002521,LINE-B,ORD-1405-0231,9,DIO-1N4148,LOT-909000,1405/02/17 12:02:00,2500,15,2485,EMP-008
FLOG-002522,LINE-B,ORD-1405-0231,13,CAP-0603-100nF,LOT-835665,1405/02/17 12:02:00,4000,14,3986,EMP-008
FLOG-002523,LINE-B,ORD-1405-0231,8,IC-SOIC-MCU-STM32F1,LOT-448454,1405/02/17 12:02:00,4000,14,3986,EMP-008
FLOG-002524,LINE-B,ORD-1405-0231,29,RES-0201-10K,LOT-903260,1405/02/17 12:02:00,2500,15,2485,EMP-008
FLOG-002525,LINE-B,ORD-1405-0231,32,DIO-LED-0603-RED,LOT-489013,1405/02/17 12:02:00,5000,15,4985,EMP-008
FLOG-002526,LINE-B,ORD-1405-0231,10,RES-0402-100K,LOT-317789,1405/02/17 12:02:00,4000,15,3985,EMP-008
FLOG-002527,LINE-B,ORD-1405-0231,4,RES-0201-47K,LOT-983366,1405/02/17 12:02:00,10000,15,9985,EMP-008
FLOG-002528,LINE-B,ORD-1405-0231,15,IC-SOIC-OPAMP-DUAL,LOT-911982,1405/02/17 12:02:00,10000,14,9986,EMP-008
FLOG-002529,LINE-B,ORD-1405-0231,50,CAP-0603-10uF,LOT-273571,1405/02/17 12:02:00,10000,14,9986,EMP-008
FLOG-002530,LINE-B,ORD-1405-0231,19,IC-SOIC-MCU-STM32F1,LOT-872294,1405/02/17 12:02:00,5000,15,4985,EMP-008
FLOG-002531,LINE-B,ORD-1405-0231,51,IC-SOIC-OPAMP-DUAL,LOT-626911,1405/02/17 12:02:00,2500,14,2486,EMP-008
FLOG-002532,LINE-B,ORD-1405-0231,26,CAP-0603-100nF,LOT-968579,1405/02/17 12:02:00,5000,14,4986,EMP-008
FLOG-002533,LINE-B,ORD-1405-0231,55,CONN-USB-C,LOT-173942,1405/02/17 12:02:00,10000,15,9985,EMP-008
FLOG-002534,LINE-A,ORD-1405-0232,12,DIO-LED-0603-RED,LOT-216836,1405/02/19 14:46:00,10000,136,9864,EMP-003
FLOG-002535,LINE-A,ORD-1405-0232,54,CAP-0603-1uF,LOT-804334,1405/02/19 14:46:00,2500,135,2365,EMP-003
FLOG-002536,LINE-A,ORD-1405-0232,5,IC-SOIC-PMIC-BUCK1A,LOT-752462,1405/02/19 14:46:00,10000,136,9864,EMP-003
FLOG-002537,LINE-A,ORD-1405-0232,35,RES-0201-1K,LOT-405087,1405/02/19 14:46:00,4000,135,3865,EMP-003
FLOG-002538,LINE-A,ORD-1405-0232,56,IC-SOIC-TXRX-RS485,LOT-794087,1405/02/19 14:46:00,4000,132,3868,EMP-003
FLOG-002539,LINE-A,ORD-1405-0232,19,RES-0201-1K,LOT-700485,1405/02/19 14:46:00,5000,127,4873,EMP-003
FLOG-002540,LINE-A,ORD-1405-0232,51,IC-SOIC-OPAMP-DUAL,LOT-528783,1405/02/19 14:46:00,5000,138,4862,EMP-003
FLOG-002541,LINE-A,ORD-1405-0232,26,IC-SOIC-OPAMP-DUAL,LOT-921554,1405/02/19 14:46:00,4000,123,3877,EMP-003
FLOG-002542,LINE-A,ORD-1405-0232,42,RES-0402-100R,LOT-719130,1405/02/19 14:46:00,4000,134,3866,EMP-003
FLOG-002543,LINE-A,ORD-1405-0232,43,CONN-HDR-4P,LOT-647677,1405/02/19 14:46:00,10000,122,9878,EMP-003
FLOG-002544,LINE-B,ORD-1405-0233,10,CAP-0201-10pF,LOT-658103,1405/02/22 14:44:00,2500,149,2351,EMP-008
FLOG-002545,LINE-B,ORD-1405-0233,50,IC-SOIC-MCU-STM32F1,LOT-779106,1405/02/22 14:44:00,2500,149,2351,EMP-008
FLOG-002546,LINE-B,ORD-1405-0233,54,DIO-LED-0603-GRN,LOT-511892,1405/02/22 14:44:00,4000,152,3848,EMP-008
FLOG-002547,LINE-B,ORD-1405-0233,17,IC-SOIC-EEPROM-24C02,LOT-653521,1405/02/22 14:44:00,10000,154,9846,EMP-008
FLOG-002548,LINE-B,ORD-1405-0233,60,CAP-0603-100nF,LOT-997626,1405/02/22 14:44:00,10000,150,9850,EMP-008
FLOG-002549,LINE-B,ORD-1405-0233,37,CAP-0603-22pF,LOT-113874,1405/02/22 14:44:00,2500,163,2337,EMP-008
FLOG-002550,LINE-B,ORD-1405-0233,52,RES-0201-100K,LOT-418728,1405/02/22 14:44:00,2500,159,2341,EMP-008
FLOG-002551,LINE-B,ORD-1405-0233,40,DIO-1N4148,LOT-643673,1405/02/22 14:44:00,5000,156,4844,EMP-008
FLOG-002552,LINE-B,ORD-1405-0233,30,CAP-0603-100pF,LOT-515432,1405/02/22 14:44:00,5000,163,4837,EMP-008
FLOG-002553,LINE-B,ORD-1405-0233,51,RES-0201-10K,LOT-573464,1405/02/22 14:44:00,4000,159,3841,EMP-008
FLOG-002554,LINE-B,ORD-1405-0233,32,CAP-0603-4.7uF,LOT-195086,1405/02/22 14:44:00,2500,150,2350,EMP-008
FLOG-002555,LINE-A,ORD-1405-0234,42,CAP-0603-22pF,LOT-196292,1405/02/22 13:03:00,2500,105,2395,EMP-002
FLOG-002556,LINE-A,ORD-1405-0234,8,IC-SOIC-PMIC-BUCK1A,LOT-762275,1405/02/22 13:03:00,4000,101,3899,EMP-002
FLOG-002557,LINE-A,ORD-1405-0234,57,CAP-0603-10uF,LOT-135457,1405/02/22 13:03:00,2500,100,2400,EMP-002
FLOG-002558,LINE-A,ORD-1405-0234,20,DIO-LED-0603-RED,LOT-459198,1405/02/22 13:03:00,5000,104,4896,EMP-002
FLOG-002559,LINE-A,ORD-1405-0234,50,CAP-0603-22pF,LOT-333012,1405/02/22 13:03:00,4000,104,3896,EMP-002
FLOG-002560,LINE-A,ORD-1405-0234,33,RES-0201-100K,LOT-931800,1405/02/22 13:03:00,2500,109,2391,EMP-002
FLOG-002561,LINE-A,ORD-1405-0234,47,CAP-0603-100nF,LOT-327499,1405/02/22 13:03:00,5000,110,4890,EMP-002
FLOG-002562,LINE-A,ORD-1405-0234,28,CAP-0201-100nF,LOT-789184,1405/02/22 13:03:00,2500,105,2395,EMP-002
FLOG-002563,LINE-B,ORD-1405-0235,59,RES-0402-100R,LOT-878987,1405/02/22 07:35:00,10000,33,9967,EMP-009
FLOG-002564,LINE-B,ORD-1405-0235,42,RES-0402-10K,LOT-816440,1405/02/22 07:35:00,4000,32,3968,EMP-009
FLOG-002565,LINE-B,ORD-1405-0235,10,RES-0402-330R,LOT-900371,1405/02/22 07:35:00,5000,32,4968,EMP-009
FLOG-002566,LINE-B,ORD-1405-0235,17,IC-SOIC-EEPROM-24C02,LOT-888791,1405/02/22 07:35:00,4000,34,3966,EMP-009
FLOG-002567,LINE-B,ORD-1405-0235,38,CAP-0201-100nF,LOT-963011,1405/02/22 07:35:00,2500,33,2467,EMP-009
FLOG-002568,LINE-B,ORD-1405-0235,24,RES-0402-10R,LOT-702703,1405/02/22 07:35:00,2500,31,2469,EMP-009
FLOG-002569,LINE-B,ORD-1405-0235,2,DIO-LED-0603-GRN,LOT-259746,1405/02/22 07:35:00,2500,33,2467,EMP-009
FLOG-002570,LINE-B,ORD-1405-0235,14,RES-0402-330R,LOT-329743,1405/02/22 07:35:00,10000,34,9966,EMP-009
FLOG-002571,LINE-B,ORD-1405-0235,32,RES-0402-100R,LOT-868810,1405/02/22 07:35:00,10000,31,9969,EMP-009
FLOG-002572,LINE-B,ORD-1405-0235,25,RES-0402-100K,LOT-302449,1405/02/22 07:35:00,4000,32,3968,EMP-009
FLOG-002573,LINE-B,ORD-1405-0235,22,RES-0402-330R,LOT-175582,1405/02/22 07:35:00,5000,33,4967,EMP-009
FLOG-002574,LINE-B,ORD-1405-0235,28,CAP-0603-100pF,LOT-143482,1405/02/22 07:35:00,4000,32,3968,EMP-009
FLOG-002575,LINE-B,ORD-1405-0235,5,CONN-HDR-4P,LOT-522302,1405/02/22 07:35:00,4000,32,3968,EMP-009
FLOG-002576,LINE-A,ORD-1405-0236,60,RES-0201-10K,LOT-723144,1405/02/23 14:18:00,5000,12,4988,EMP-001
FLOG-002577,LINE-A,ORD-1405-0236,55,DIO-LED-0603-RED,LOT-344247,1405/02/23 14:18:00,10000,12,9988,EMP-001
FLOG-002578,LINE-A,ORD-1405-0236,35,RES-0201-10K,LOT-764260,1405/02/23 14:18:00,10000,11,9989,EMP-001
FLOG-002579,LINE-A,ORD-1405-0236,24,IC-SOIC-TXRX-RS485,LOT-773729,1405/02/23 14:18:00,5000,11,4989,EMP-001
FLOG-002580,LINE-A,ORD-1405-0236,19,RES-0402-100K,LOT-147351,1405/02/23 14:18:00,10000,11,9989,EMP-001
FLOG-002581,LINE-A,ORD-1405-0236,53,IC-SOIC-MCU-ATMEGA328,LOT-582381,1405/02/23 14:18:00,10000,12,9988,EMP-001
FLOG-002582,LINE-A,ORD-1405-0236,56,DIO-SS14,LOT-203202,1405/02/23 14:18:00,10000,12,9988,EMP-001
FLOG-002583,LINE-A,ORD-1405-0236,42,RES-0402-100K,LOT-892852,1405/02/23 14:18:00,2500,11,2489,EMP-001
FLOG-002584,LINE-A,ORD-1405-0236,25,RES-0402-22R,LOT-148526,1405/02/23 14:18:00,4000,12,3988,EMP-001
FLOG-002585,LINE-A,ORD-1405-0236,31,RES-0402-1K,LOT-454906,1405/02/23 14:18:00,4000,12,3988,EMP-001
FLOG-002586,LINE-B,ORD-1405-0237,59,CAP-0201-100nF,LOT-654616,1405/02/21 14:34:00,2500,125,2375,EMP-010
FLOG-002587,LINE-B,ORD-1405-0237,56,CAP-0603-10uF,LOT-226562,1405/02/21 14:34:00,4000,118,3882,EMP-010
FLOG-002588,LINE-B,ORD-1405-0237,2,IC-SOIC-MCU-ATMEGA328,LOT-132665,1405/02/21 14:34:00,2500,124,2376,EMP-010
FLOG-002589,LINE-B,ORD-1405-0237,31,CAP-0603-10uF,LOT-132588,1405/02/21 14:34:00,5000,116,4884,EMP-010
FLOG-002590,LINE-B,ORD-1405-0237,35,RES-0402-4K7,LOT-238143,1405/02/21 14:34:00,4000,125,3875,EMP-010
FLOG-002591,LINE-B,ORD-1405-0237,46,RES-0402-22R,LOT-305692,1405/02/21 14:34:00,5000,127,4873,EMP-010
FLOG-002592,LINE-B,ORD-1405-0237,55,CAP-0603-1uF,LOT-825604,1405/02/21 14:34:00,10000,123,9877,EMP-010
FLOG-002593,LINE-B,ORD-1405-0237,17,RES-0201-1K,LOT-493880,1405/02/21 14:34:00,5000,124,4876,EMP-010
FLOG-002594,LINE-B,ORD-1405-0237,13,DIO-SS14,LOT-302165,1405/02/21 14:34:00,5000,132,4868,EMP-010
FLOG-002595,LINE-B,ORD-1405-0237,26,RES-0201-47K,LOT-893470,1405/02/21 14:34:00,2500,124,2376,EMP-010
FLOG-002596,LINE-B,ORD-1405-0237,20,CAP-0201-100nF,LOT-872165,1405/02/21 14:34:00,2500,132,2368,EMP-010
FLOG-002597,LINE-B,ORD-1405-0237,32,CONN-TERM-BLOCK-3P,LOT-923137,1405/02/21 14:34:00,2500,130,2370,EMP-010
FLOG-002598,LINE-B,ORD-1405-0238,23,RES-0201-10K,LOT-318706,1405/02/22 07:15:00,10000,57,9943,EMP-008
FLOG-002599,LINE-B,ORD-1405-0238,4,CAP-0201-10pF,LOT-826767,1405/02/22 07:15:00,10000,50,9950,EMP-008
FLOG-002600,LINE-B,ORD-1405-0238,6,CAP-0603-10uF,LOT-261692,1405/02/22 07:15:00,4000,53,3947,EMP-008
FLOG-002601,LINE-B,ORD-1405-0238,47,RES-0402-10R,LOT-200335,1405/02/22 07:15:00,10000,57,9943,EMP-008
FLOG-002602,LINE-B,ORD-1405-0238,48,RES-0201-1K,LOT-423960,1405/02/22 07:15:00,2500,50,2450,EMP-008
FLOG-002603,LINE-B,ORD-1405-0238,26,IC-SOIC-MCU-ATMEGA328,LOT-187594,1405/02/22 07:15:00,10000,56,9944,EMP-008
FLOG-002604,LINE-B,ORD-1405-0238,45,IC-SOIC-MCU-ATMEGA328,LOT-525791,1405/02/22 07:15:00,2500,57,2443,EMP-008
FLOG-002605,LINE-B,ORD-1405-0238,32,CAP-0201-100nF,LOT-940422,1405/02/22 07:15:00,10000,50,9950,EMP-008
FLOG-002606,LINE-B,ORD-1405-0238,15,IC-SOIC-TXRX-RS485,LOT-889680,1405/02/22 07:15:00,4000,50,3950,EMP-008
FLOG-002607,LINE-B,ORD-1405-0238,16,RES-0402-100R,LOT-251258,1405/02/22 07:15:00,5000,50,4950,EMP-008
FLOG-002608,LINE-B,ORD-1405-0238,53,DIO-1N4148,LOT-603313,1405/02/22 07:15:00,10000,54,9946,EMP-008
FLOG-002609,LINE-B,ORD-1405-0238,7,DIO-SS14,LOT-297097,1405/02/22 07:15:00,2500,56,2444,EMP-008
FLOG-002610,LINE-B,ORD-1405-0238,40,CONN-HDR-4P,LOT-141103,1405/02/22 07:15:00,4000,52,3948,EMP-008
FLOG-002611,LINE-A,ORD-1405-0239,11,RES-0201-100K,LOT-241982,1405/02/21 14:39:00,4000,176,3824,EMP-003
FLOG-002612,LINE-A,ORD-1405-0239,56,IC-SOIC-MCU-ATMEGA328,LOT-988785,1405/02/21 14:39:00,4000,172,3828,EMP-003
FLOG-002613,LINE-A,ORD-1405-0239,21,CAP-0201-10pF,LOT-521980,1405/02/21 14:39:00,5000,161,4839,EMP-003
FLOG-002614,LINE-A,ORD-1405-0239,57,IC-SOIC-EEPROM-24C02,LOT-198748,1405/02/21 14:39:00,5000,166,4834,EMP-003
FLOG-002615,LINE-A,ORD-1405-0239,1,RES-0402-100K,LOT-564390,1405/02/21 14:39:00,2500,168,2332,EMP-003
FLOG-002616,LINE-A,ORD-1405-0239,6,DIO-SS14,LOT-695228,1405/02/21 14:39:00,10000,174,9826,EMP-003
FLOG-002617,LINE-A,ORD-1405-0239,26,CAP-0201-10pF,LOT-465955,1405/02/21 14:39:00,2500,165,2335,EMP-003
FLOG-002618,LINE-A,ORD-1405-0239,17,RES-0402-100K,LOT-632402,1405/02/21 14:39:00,4000,160,3840,EMP-003
FLOG-002619,LINE-A,ORD-1405-0239,38,RES-0402-22R,LOT-201165,1405/02/21 14:39:00,5000,161,4839,EMP-003
FLOG-002620,LINE-A,ORD-1405-0239,54,RES-0402-10K,LOT-535734,1405/02/21 14:39:00,2500,172,2328,EMP-003
FLOG-002621,LINE-A,ORD-1405-0239,18,CAP-0201-100nF,LOT-752448,1405/02/21 14:39:00,2500,163,2337,EMP-003
FLOG-002622,LINE-A,ORD-1405-0239,22,IC-SOIC-TXRX-RS485,LOT-954999,1405/02/21 14:39:00,4000,163,3837,EMP-003
FLOG-002623,LINE-A,ORD-1405-0239,58,RES-0201-100K,LOT-552708,1405/02/21 14:39:00,5000,173,4827,EMP-003
FLOG-002624,LINE-A,ORD-1405-0239,9,IC-SOIC-MCU-STM32F1,LOT-803157,1405/02/21 14:39:00,10000,173,9827,EMP-003
FLOG-002625,LINE-A,ORD-1405-0239,23,IC-BGA-FPGA-XC7,LOT-297160,1405/02/21 14:39:00,4000,154,3846,EMP-003
FLOG-002626,LINE-A,ORD-1405-0239,30,RES-0402-100R,LOT-776876,1405/02/21 14:39:00,10000,165,9835,EMP-003
FLOG-002627,LINE-A,ORD-1405-0239,48,CONN-USB-C,LOT-900885,1405/02/21 14:39:00,2500,154,2346,EMP-003
FLOG-002628,LINE-A,ORD-1405-0240,39,RES-0402-330R,LOT-266566,1405/02/23 07:20:00,5000,91,4909,EMP-003
FLOG-002629,LINE-A,ORD-1405-0240,3,IC-SOIC-OPAMP-DUAL,LOT-858625,1405/02/23 07:20:00,4000,98,3902,EMP-003
FLOG-002630,LINE-A,ORD-1405-0240,11,RES-0201-1K,LOT-451936,1405/02/23 07:20:00,4000,97,3903,EMP-003
FLOG-002631,LINE-A,ORD-1405-0240,16,RES-0402-22R,LOT-703120,1405/02/23 07:20:00,4000,92,3908,EMP-003
